x,episode_rewards,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1067,718.0,4.3,4.1,3.8,3.9,4.1,4.1,4.5,4.6,3.7,5.1,4.8,3.7,3.9,2.9,3.0,4.2,3.6,3.5
1068,636.0,3.7,2.9,3.3,3.8,3.4,3.4,3.6,3.6,2.8,4.1,3.9,3.7,3.4,2.0,4.6,4.0,3.4,4.0
1069,708.0,3.9,3.0,4.4,3.7,3.8,3.9,3.9,4.0,4.2,2.9,4.1,3.3,4.5,4.1,4.0,5.0,4.2,3.9
1070,741.0,3.8,4.7,4.4,2.8,4.0,3.7,3.1,3.7,3.7,4.5,4.4,4.6,4.5,3.9,4.3,4.7,4.7,4.6
1071,811.0,5.1,4.2,3.8,4.6,4.0,4.4,5.5,3.9,4.9,4.1,4.5,4.6,5.3,3.8,4.6,4.5,4.3,5.0
1072,757.0,4.3,4.1,3.5,4.1,3.8,3.5,5.9,3.9,4.4,3.4,4.9,4.6,3.2,5.5,2.5,4.7,5.3,4.1
1073,824.0,5.1,4.7,4.7,5.4,4.9,3.6,4.0,4.1,4.3,4.2,5.1,4.1,4.2,4.9,4.5,4.6,4.8,5.2
1074,790.0,5.4,4.8,3.7,4.5,5.2,4.1,4.5,5.1,3.5,4.6,4.4,3.1,4.5,3.9,4.3,4.5,4.7,4.2
1075,678.0,3.6,4.9,4.2,3.6,4.4,3.5,4.1,3.6,3.1,3.6,4.0,3.5,3.2,3.0,4.3,4.1,3.5,3.6
1076,761.0,4.2,4.5,3.3,4.8,4.5,4.7,3.9,3.5,5.3,4.9,3.6,3.2,4.3,4.4,4.2,4.6,4.8,3.4
1077,692.0,3.3,3.4,3.5,4.5,3.5,3.5,4.7,4.2,4.8,4.0,4.2,3.1,3.5,3.5,3.8,4.0,4.6,3.1
1078,779.0,3.9,4.5,4.9,5.1,4.6,5.1,4.4,3.7,4.5,2.7,4.6,4.2,3.9,3.7,4.4,4.9,4.2,4.6
1079,726.0,4.2,3.7,4.0,3.9,4.1,4.8,4.7,5.0,3.4,4.5,3.8,4.7,3.8,4.1,3.5,2.7,3.5,4.2
1080,734.0,4.8,3.7,4.1,4.2,2.6,4.5,3.3,3.7,4.1,4.5,5.2,4.7,4.4,4.7,2.8,3.0,4.8,4.3
1081,706.0,5.2,4.7,4.0,4.2,3.6,4.1,2.9,3.7,4.3,3.9,2.7,4.2,3.1,3.7,4.5,5.1,3.2,3.5
1082,716.0,4.0,3.3,4.5,4.1,4.2,4.7,4.7,3.0,4.5,3.7,3.5,4.1,4.7,3.8,3.8,3.9,3.5,3.6
1083,646.0,4.5,3.6,2.5,2.7,3.2,2.9,2.7,4.4,3.2,3.3,4.0,3.5,4.0,2.9,4.2,3.9,5.4,3.7
1084,682.0,3.2,3.7,4.5,3.8,4.2,3.4,3.4,4.1,4.1,3.4,3.8,4.0,3.3,3.5,4.3,3.5,4.0,4.0
1085,758.0,3.1,3.7,4.2,4.5,5.1,4.6,4.5,4.1,3.9,4.7,4.2,3.5,4.9,3.4,5.2,4.1,4.0,4.1
1086,679.0,4.2,3.5,3.4,3.9,3.8,3.9,4.0,3.0,3.9,3.8,4.3,4.0,4.2,3.3,4.1,3.6,3.8,3.2
1087,801.0,4.8,4.8,4.7,3.7,4.9,3.2,4.3,5.2,5.2,3.7,4.2,5.1,4.1,4.7,4.1,4.1,4.3,5.0
1088,700.0,4.5,3.9,3.5,4.7,3.9,3.8,3.6,4.7,4.8,2.8,4.2,3.6,3.6,3.2,4.1,3.1,4.3,3.7
1089,761.0,4.3,3.6,4.1,4.1,4.3,4.9,4.7,3.9,3.3,4.6,4.4,4.0,4.4,4.8,4.1,4.6,3.3,4.7
1090,692.0,3.8,5.3,4.4,3.3,4.1,3.4,3.9,4.4,3.6,4.2,4.1,3.4,3.0,3.8,4.3,3.1,3.7,3.4
1091,729.0,4.5,3.9,4.2,4.4,3.4,4.1,3.3,4.2,4.8,4.0,4.6,4.4,3.9,3.5,4.5,3.6,3.8,3.8
1092,708.0,3.6,3.5,3.7,3.1,3.4,4.1,4.3,4.6,5.1,4.4,3.3,4.8,4.7,3.2,3.2,3.3,4.3,4.2
1093,763.0,4.5,3.9,3.7,4.1,3.7,4.2,4.4,4.5,4.4,4.8,4.4,3.9,4.0,4.5,5.0,4.3,4.0,4.0
1094,764.0,4.6,4.0,3.3,2.8,5.1,3.7,5.1,3.9,4.4,4.8,4.0,4.7,4.9,3.6,4.6,3.9,3.9,5.1
1095,627.0,3.4,2.8,2.8,3.1,3.3,3.6,2.5,4.0,3.7,4.0,3.2,4.0,4.0,3.6,3.5,3.4,4.1,3.7
1096,823.0,4.8,3.7,5.5,4.8,4.4,5.7,4.3,4.4,4.8,4.1,4.1,4.4,4.7,4.6,4.8,4.0,4.0,5.2
1097,706.0,4.2,4.6,4.9,3.3,4.2,4.1,3.8,3.4,4.2,4.0,2.4,3.4,3.5,5.1,3.9,4.3,3.9,3.4
1098,744.0,4.3,4.4,4.8,3.9,3.8,3.0,3.3,4.5,3.6,4.4,4.7,4.0,3.8,3.5,4.7,4.7,4.8,4.2
1099,683.0,3.9,3.9,4.6,4.0,4.7,4.1,3.3,3.6,3.5,3.5,3.8,4.0,3.2,3.6,4.2,3.8,3.0,3.6
1100,769.0,4.1,4.1,4.2,4.1,4.9,4.0,4.0,4.3,5.2,5.0,4.5,4.1,4.0,4.2,4.5,3.7,3.0,5.0
1101,662.0,3.3,3.3,4.0,3.5,4.5,3.4,3.7,3.3,4.6,3.6,4.0,2.9,4.2,3.9,3.1,3.3,3.0,4.6
1102,734.0,4.8,5.2,3.8,2.9,4.8,3.6,3.8,3.9,3.2,5.1,3.0,4.5,3.7,3.5,4.5,5.0,4.1,4.0
1103,737.0,4.4,3.7,4.7,3.9,2.8,4.4,4.4,3.8,3.2,4.8,4.7,3.9,4.2,3.7,4.8,4.8,4.3,3.2
1104,563.0,2.7,3.7,4.2,3.7,3.0,3.0,2.9,2.7,3.7,3.0,2.8,2.2,2.6,2.9,3.3,3.8,2.4,3.7
1105,825.0,5.3,6.0,4.6,5.4,5.0,4.1,4.0,4.2,4.3,4.1,5.1,4.1,4.8,4.6,3.5,4.6,4.6,4.2
1106,797.0,3.8,5.1,5.4,3.6,4.3,3.4,4.8,5.7,4.8,4.5,3.8,3.2,4.4,5.2,5.0,3.8,4.3,4.6
1107,806.0,4.2,4.4,3.7,3.5,4.1,4.2,4.8,4.4,4.8,5.8,4.6,5.1,5.2,4.6,3.4,3.8,5.0,5.0
1108,766.0,4.4,4.0,3.8,4.9,4.8,4.4,3.6,3.9,3.5,4.6,4.7,4.0,3.7,3.5,4.6,5.0,4.7,4.5
1109,617.0,2.1,2.6,3.1,3.5,4.5,3.4,1.9,4.9,2.9,5.6,3.6,3.5,3.5,3.3,4.0,4.2,2.6,2.5
1110,706.0,4.5,3.7,3.5,4.8,2.9,3.9,3.6,3.6,4.5,4.2,4.2,2.5,4.6,3.9,3.1,3.9,4.7,4.5
1111,804.0,5.4,4.6,4.8,4.6,3.4,4.5,4.6,4.0,4.4,4.9,4.1,4.6,3.9,4.9,4.9,4.9,4.4,3.5
1112,687.0,3.3,3.6,4.8,3.6,3.8,4.2,4.4,3.0,4.4,4.5,4.2,3.7,4.7,2.4,2.6,2.9,4.7,3.9
1113,693.0,3.8,5.0,3.5,3.9,3.9,4.0,3.1,3.5,3.4,4.9,4.0,3.9,4.2,4.1,2.9,3.6,4.2,3.4
1114,685.0,3.6,4.8,3.9,4.4,3.3,4.7,2.8,4.1,3.9,3.0,4.7,2.9,3.3,3.6,4.7,4.3,3.7,2.8
1115,698.0,4.4,3.1,4.2,2.7,3.4,4.9,4.2,3.2,3.6,4.4,4.6,3.4,3.9,3.5,4.0,3.7,4.1,4.5
1116,755.0,3.8,4.3,4.2,3.7,4.5,4.7,4.9,4.1,4.3,3.5,4.7,4.2,4.4,4.2,3.6,4.2,4.3,3.9
1117,744.0,4.4,4.4,3.8,4.3,4.6,3.6,4.2,4.2,4.8,3.8,4.8,4.4,3.5,4.1,3.8,4.1,4.2,3.4
1118,703.0,3.7,4.0,3.7,3.0,4.3,3.7,4.3,3.7,3.8,3.7,4.2,3.9,3.6,3.8,3.8,4.7,4.4,4.0
1119,755.0,4.9,3.7,3.7,4.0,4.0,4.8,3.6,4.8,3.6,5.2,4.5,4.3,4.9,3.1,4.9,3.3,4.5,3.7
1120,794.0,5.3,3.9,4.8,4.4,5.4,5.0,4.3,3.8,3.6,4.0,4.4,4.6,4.7,3.8,4.0,4.7,3.9,4.8
1121,843.0,4.0,4.7,4.3,4.4,5.1,4.8,4.5,4.4,4.5,5.3,4.1,5.6,5.1,4.1,4.3,4.4,5.4,5.3
1122,745.0,4.0,3.8,4.5,3.7,4.5,2.6,4.0,5.2,4.7,4.7,4.3,4.7,4.0,4.5,4.0,3.7,3.3,4.3
1123,827.0,4.7,4.4,4.7,4.1,3.9,4.7,4.7,3.8,4.2,5.1,5.6,4.7,4.6,4.9,4.2,4.0,5.1,5.3
1124,853.0,3.8,4.4,4.7,4.2,5.0,4.5,4.7,4.8,4.2,5.5,5.6,4.3,5.0,5.7,4.5,4.7,4.9,4.8
1125,729.0,3.8,4.1,4.5,3.7,3.8,4.0,3.7,3.6,3.3,5.1,3.8,5.0,2.9,4.1,4.7,4.0,5.1,3.7
1126,746.0,4.3,4.4,4.6,4.4,3.9,3.9,3.5,4.0,3.7,5.4,3.7,3.1,3.7,4.5,4.7,4.7,3.6,4.5
1127,718.0,4.0,3.7,3.8,3.4,4.1,4.2,4.4,4.1,3.9,4.1,3.9,3.7,4.6,3.5,4.9,4.3,3.9,3.3
1128,823.0,4.6,4.1,5.0,6.0,4.4,4.8,4.6,4.5,4.1,4.9,5.1,4.7,4.5,4.2,4.4,4.1,4.4,3.9
1129,586.0,3.1,4.2,3.2,3.8,3.3,3.3,3.4,3.1,3.6,3.5,3.2,3.0,2.3,3.3,2.8,3.5,3.4,2.6
1130,585.0,3.3,3.5,3.6,3.8,3.1,3.1,3.3,3.2,2.5,4.1,2.4,3.6,2.9,3.8,2.5,2.8,3.0,4.0
1131,793.0,3.8,5.1,3.8,4.5,5.5,4.6,3.4,4.5,4.8,4.0,5.8,3.7,4.3,4.2,5.0,4.5,3.7,4.1
1132,838.0,4.4,4.1,5.2,4.7,4.5,3.6,4.3,5.6,4.7,3.7,5.3,3.8,4.8,4.3,5.6,4.8,5.3,5.1
1133,825.0,4.5,3.9,4.9,4.7,5.4,4.5,4.3,4.3,5.0,3.1,4.9,5.5,4.9,4.6,4.9,4.6,4.7,3.8
1134,783.0,5.2,4.2,4.3,4.8,5.1,4.5,4.8,3.6,3.8,3.2,3.8,5.3,3.3,4.3,4.7,3.9,4.3,5.2
1135,904.0,5.2,5.1,4.9,4.2,5.0,4.5,4.4,5.1,4.5,5.3,5.5,5.0,5.5,5.3,5.1,5.5,5.7,4.6
1136,780.0,3.7,3.8,4.4,3.3,4.8,4.6,5.6,4.1,3.8,5.1,4.0,3.3,4.9,4.6,4.7,3.7,4.5,5.1
1137,860.0,3.7,4.6,4.7,5.3,5.4,3.5,4.3,4.9,5.4,4.9,5.2,4.8,4.6,4.9,5.1,5.4,4.6,4.7
1138,651.0,3.4,2.3,3.2,3.4,3.6,4.7,4.9,3.3,4.7,3.6,3.2,3.5,4.4,2.6,3.4,4.0,3.2,3.7
1139,898.0,5.2,5.7,4.9,4.6,4.9,5.2,6.6,3.6,4.0,5.6,5.9,4.4,5.8,4.0,4.9,4.9,3.9,5.7
1140,767.0,4.7,4.1,4.8,4.0,4.2,4.1,4.8,4.4,4.1,4.1,4.6,4.4,3.8,4.5,3.4,3.6,5.0,4.1
1141,758.0,3.7,3.9,3.7,4.9,4.6,4.2,4.1,4.6,4.9,4.7,3.4,2.9,3.6,4.3,4.8,4.5,4.2,4.8
1142,721.0,3.8,4.3,4.0,4.2,4.5,3.9,3.5,3.6,4.1,4.6,3.9,3.6,3.8,4.1,5.0,4.0,3.3,3.9
1143,791.0,4.8,4.3,4.0,4.8,5.2,4.5,3.8,3.3,4.7,3.9,3.5,5.6,3.6,5.1,5.0,4.4,4.8,3.8
1144,742.0,4.5,4.5,4.9,4.3,4.5,3.6,4.2,4.3,3.6,3.4,4.5,4.2,3.6,4.0,4.3,4.4,3.9,3.5
1145,706.0,4.9,4.0,3.7,3.1,3.3,4.3,3.2,4.0,3.7,4.2,3.3,3.8,4.5,4.6,4.0,4.4,3.1,4.5
1146,906.0,5.7,4.9,5.9,5.2,4.7,5.5,4.4,5.3,5.0,4.9,4.5,4.7,5.6,4.5,5.3,5.2,4.6,4.7
1147,778.0,4.5,4.9,5.0,4.3,4.0,3.6,4.3,3.6,5.0,4.3,4.0,3.8,4.4,4.1,4.8,4.7,4.1,4.4
1148,769.0,3.8,5.2,3.1,3.9,4.1,4.6,3.8,3.5,4.4,4.4,4.8,4.4,5.1,4.8,3.9,4.1,4.4,4.6
1149,863.0,4.9,4.4,5.0,4.1,4.7,5.4,5.1,3.9,4.3,3.6,5.5,4.4,5.4,4.7,5.7,5.5,5.0,4.7
1150,762.0,3.6,5.4,4.5,4.3,5.2,4.4,3.1,4.0,4.9,4.1,4.5,3.7,4.0,3.7,4.9,4.2,2.9,4.8
1151,762.0,5.0,4.1,4.9,4.0,3.6,3.8,3.9,4.9,3.9,4.2,5.0,3.7,4.2,4.7,3.9,4.7,3.9,3.8
1152,774.0,4.3,3.3,4.7,4.2,4.7,4.0,4.9,4.7,4.4,4.3,4.1,4.0,4.8,3.8,5.1,3.7,4.1,4.3
1153,799.0,4.2,4.2,5.0,5.3,4.1,4.6,4.4,3.7,4.7,4.6,4.3,4.8,4.9,4.3,5.2,4.1,3.1,4.4
1154,706.0,4.4,3.5,4.0,4.3,3.6,3.9,4.9,3.2,3.7,4.2,3.4,4.9,2.7,3.6,3.4,4.3,3.8,4.8
1155,779.0,4.6,4.6,4.8,5.1,3.9,4.2,4.2,5.2,4.9,3.3,4.2,4.6,4.9,3.7,4.4,3.1,3.9,4.3
1156,715.0,3.6,3.3,3.9,4.5,3.3,3.1,4.3,4.5,4.5,4.6,2.9,3.7,3.9,5.0,3.8,4.4,4.3,3.9
1157,791.0,4.7,4.8,4.2,3.6,4.8,4.5,4.7,3.8,4.5,4.1,5.2,4.5,4.3,4.4,4.5,4.4,3.8,4.3
1158,756.0,4.3,4.3,4.4,3.7,3.8,4.7,3.3,4.4,4.1,4.6,3.9,4.5,3.8,4.7,4.4,5.4,3.5,3.8
1159,760.0,4.6,3.8,3.4,4.4,4.2,4.2,4.9,3.6,4.9,3.5,3.7,4.1,5.3,4.3,3.8,4.1,4.8,4.4
1160,843.0,5.8,4.5,5.2,4.9,4.7,4.4,5.1,4.9,4.2,3.6,4.1,3.6,4.5,4.4,5.2,4.7,5.3,5.2
1161,805.0,5.2,4.6,4.6,3.7,4.4,4.4,4.9,4.6,3.4,4.2,3.9,4.7,4.0,5.1,5.0,4.8,3.9,5.1
1162,685.0,4.4,2.7,4.1,4.4,4.0,4.1,3.2,3.3,5.2,3.8,3.0,4.6,4.0,2.9,3.3,4.0,3.9,3.6
1163,690.0,3.0,4.1,3.6,4.0,3.9,4.3,3.7,3.7,3.3,2.9,4.6,4.1,3.7,4.2,4.6,3.6,3.9,3.8
1164,632.0,3.3,4.2,2.6,3.3,2.8,3.8,4.2,4.6,3.6,3.3,4.2,3.4,2.2,4.3,3.4,3.2,3.5,3.3
1165,813.0,4.9,4.0,5.1,4.8,5.4,4.4,4.5,4.5,5.0,4.0,4.0,4.6,3.8,4.9,4.2,4.4,4.5,4.3
1166,755.0,4.3,4.2,3.8,3.8,3.9,4.4,3.8,3.8,5.6,4.4,5.1,3.9,4.5,3.4,4.6,4.2,3.8,4.0
1167,720.0,3.8,3.3,2.7,4.2,4.9,4.0,3.9,3.3,4.3,3.7,3.8,4.7,4.3,4.4,4.5,3.9,4.3,4.0
1168,650.0,3.8,3.9,3.8,3.5,4.6,2.9,2.6,2.8,4.0,3.4,3.2,3.8,3.5,4.0,3.3,3.8,3.6,4.5
1169,760.0,4.8,4.2,4.3,5.0,5.7,4.5,3.0,5.5,3.6,3.5,4.8,3.7,4.2,3.6,4.2,4.4,3.7,3.3
1170,641.0,3.8,3.6,3.6,2.7,4.9,3.5,4.5,2.5,3.3,4.9,3.5,3.2,2.1,3.5,3.6,4.2,3.0,3.7
1171,761.0,4.7,4.0,3.5,4.2,3.8,4.3,4.6,3.9,4.8,4.1,4.2,3.9,4.4,4.1,4.2,4.4,4.5,4.5
1172,756.0,3.1,4.4,4.7,4.3,3.8,3.3,4.2,3.6,4.4,3.9,3.5,4.6,3.4,3.9,5.1,5.8,4.3,5.3
1173,802.0,5.0,4.5,4.4,4.6,4.3,4.9,4.3,3.9,4.0,3.5,4.5,5.3,4.3,4.8,4.8,4.6,4.4,4.1
1174,712.0,3.7,3.3,4.7,4.3,4.6,3.8,4.2,3.9,4.0,3.6,4.3,3.5,3.9,3.8,3.6,4.5,3.2,4.3
1175,740.0,4.1,3.6,3.7,4.0,4.5,4.1,3.7,5.1,3.7,3.7,3.9,4.6,3.7,4.6,3.7,3.9,4.5,4.9
1176,726.0,4.1,3.5,3.8,3.5,3.5,3.9,4.9,3.9,4.1,4.6,4.1,4.3,4.8,3.9,3.9,3.0,4.5,4.3
1177,847.0,5.3,5.1,4.5,4.8,4.4,5.1,5.3,4.8,4.3,4.6,5.0,4.5,4.5,4.6,3.6,4.4,4.4,5.5
1178,676.0,4.4,3.5,3.0,4.2,3.3,3.4,3.7,3.8,3.7,4.5,3.8,3.7,3.2,3.4,4.2,3.5,3.6,4.7
1179,685.0,3.6,4.1,3.4,3.8,4.4,4.4,3.2,4.0,3.9,4.3,3.9,3.8,3.7,3.7,4.2,3.9,3.5,2.7
1180,617.0,4.2,3.2,2.7,4.0,3.5,3.8,3.0,3.6,3.1,3.0,4.4,3.6,3.0,3.5,4.0,3.2,2.8,3.1
1181,577.0,3.0,3.2,3.3,4.0,2.7,3.7,3.2,2.5,4.8,2.8,3.0,3.0,2.9,3.3,2.2,4.0,2.5,3.6
1182,681.0,4.2,3.5,4.3,3.7,4.2,3.8,4.2,2.7,4.2,3.8,3.9,2.8,3.7,4.0,2.9,4.5,4.8,2.9
1183,809.0,4.1,3.9,3.9,5.3,4.3,4.8,4.5,4.4,5.4,4.8,4.0,4.7,4.1,5.7,3.7,4.6,4.8,3.9
1184,918.0,5.6,5.4,4.8,5.1,4.7,4.9,5.1,5.8,4.4,5.9,4.9,5.9,5.6,5.9,4.6,4.2,4.7,4.3
1185,757.0,3.7,3.6,3.4,5.0,4.2,4.4,3.3,4.1,4.5,4.9,4.7,4.0,3.6,4.1,3.8,5.5,4.0,4.9
1186,902.0,4.2,5.0,4.2,5.7,5.0,4.2,5.8,5.0,5.5,5.4,5.3,4.8,5.2,5.6,5.0,4.6,4.6,5.1
1187,690.0,3.8,4.2,3.9,4.8,4.5,3.5,4.0,3.5,3.9,3.7,3.5,4.3,3.1,4.2,3.5,4.2,3.2,3.2
1188,699.0,4.0,4.5,4.1,4.5,4.3,3.7,3.2,3.1,3.5,5.0,4.5,3.5,3.6,3.7,3.5,3.5,3.7,4.0
1189,706.0,4.3,4.6,4.3,3.9,3.1,3.1,3.9,4.2,4.0,3.9,4.1,3.3,3.8,4.2,3.5,4.4,3.2,4.8
1190,797.0,4.7,4.9,3.5,5.5,4.5,4.2,4.7,4.1,4.0,5.2,4.8,4.5,3.0,4.3,4.0,5.0,4.2,4.6
1191,789.0,4.4,3.8,4.7,4.6,4.5,4.8,4.8,3.9,4.8,4.0,3.9,4.8,3.3,4.8,4.6,4.4,3.8,5.0
1192,914.0,5.3,6.0,4.8,5.4,5.4,4.9,5.4,4.9,4.3,5.5,4.8,5.0,4.2,5.7,5.1,5.5,5.0,4.2
1193,776.0,4.9,5.5,4.8,3.8,3.6,4.3,3.9,3.9,4.2,4.3,4.4,3.3,5.5,3.9,5.1,4.1,4.7,3.4
1194,763.0,4.3,3.5,4.5,4.0,2.6,5.3,4.9,4.2,4.5,4.2,4.2,4.3,4.6,4.6,4.0,3.9,3.9,4.8
1195,722.0,4.5,3.9,4.0,4.6,2.5,3.5,3.7,4.2,4.0,3.9,3.5,4.2,4.4,3.6,4.8,5.4,4.2,3.3
1196,768.0,4.6,4.3,4.6,3.8,5.1,4.2,5.0,3.5,3.2,3.5,4.4,4.0,4.2,4.7,4.3,5.0,4.9,3.5
1197,793.0,4.7,4.3,4.1,5.6,4.1,5.0,4.6,4.7,4.3,4.5,4.1,3.8,3.9,4.6,4.6,3.2,4.7,4.5
1198,751.0,5.1,4.0,4.0,3.6,3.4,4.9,4.4,3.6,4.9,4.4,4.1,4.2,3.9,5.1,3.0,4.2,4.3,4.0
1199,806.0,3.5,3.8,4.5,4.7,4.7,5.4,4.3,5.1,5.5,4.2,4.1,4.0,4.4,5.3,3.9,4.0,4.7,4.5
1200,863.0,4.5,3.6,4.7,4.3,4.1,3.9,4.5,5.6,4.3,6.1,5.2,4.3,6.0,5.3,3.8,5.3,5.6,5.2
1201,664.0,3.9,2.9,3.5,3.0,3.6,4.4,4.2,3.5,3.4,3.7,4.0,3.4,3.7,3.8,4.2,3.7,3.8,3.7
1202,830.0,4.7,4.3,4.3,5.3,3.2,4.3,4.9,5.0,5.5,4.2,4.4,4.4,5.1,4.0,5.0,5.8,4.2,4.4
1203,714.0,3.8,3.9,3.8,4.3,3.3,4.3,3.8,3.4,3.9,3.0,4.6,4.2,4.2,3.7,4.3,4.1,4.3,4.5
1204,741.0,4.5,5.2,5.0,3.3,3.1,3.4,4.4,4.8,4.2,3.6,4.6,4.6,3.9,4.4,3.8,4.2,2.6,4.5
1205,767.0,4.5,4.3,4.6,4.0,4.8,3.9,4.7,3.4,3.8,4.4,4.1,3.8,4.0,3.8,4.5,3.8,5.7,4.6
1206,767.0,4.2,4.1,3.9,5.1,4.4,3.9,3.4,4.1,4.3,4.7,5.1,4.3,4.5,3.8,4.8,3.4,4.4,4.3
1207,717.0,4.0,3.4,4.3,3.5,4.4,3.9,3.1,3.5,3.8,4.9,4.7,4.7,3.0,4.4,3.3,3.3,5.3,4.2
1208,720.0,3.5,3.5,3.8,4.3,4.4,4.1,4.5,3.9,2.7,3.9,4.5,3.2,4.2,2.8,5.1,4.0,4.5,5.1
1209,820.0,4.3,4.7,5.1,4.3,4.8,4.4,5.4,4.2,5.3,4.5,3.0,4.3,5.4,5.0,3.9,4.1,5.1,4.2
1210,767.0,4.6,3.9,4.1,4.2,5.0,4.4,4.2,4.4,3.8,4.1,4.3,4.2,4.2,4.3,4.3,4.2,4.7,3.8
1211,803.0,3.8,4.2,4.1,3.8,4.7,4.8,5.6,4.9,5.8,4.2,4.4,4.7,4.4,4.6,4.2,3.4,4.9,3.8
1212,817.0,4.0,5.5,4.6,4.6,3.9,5.0,4.1,4.5,4.0,4.1,4.0,4.8,3.9,5.2,5.1,4.7,5.2,4.5
1213,781.0,4.0,5.1,4.4,5.2,3.6,4.7,4.6,4.7,4.3,5.0,4.5,4.3,4.5,3.8,3.1,4.5,4.0,3.8
1214,882.0,4.6,4.8,4.0,4.7,5.7,4.7,5.6,5.0,4.9,5.5,4.9,5.4,4.4,5.6,5.3,5.2,4.3,3.6
1215,761.0,4.2,3.7,4.5,3.1,4.6,4.1,4.5,4.4,4.4,4.6,5.3,3.5,4.7,3.9,3.9,4.2,3.6,4.9
1216,800.0,3.6,5.2,4.5,4.3,3.7,3.9,4.7,4.6,4.7,4.7,4.6,4.5,3.9,5.0,5.2,3.6,5.2,4.1
1217,792.0,3.3,4.4,4.6,4.1,4.3,4.5,4.9,4.4,4.3,4.4,4.5,5.2,5.7,3.5,3.6,5.0,4.4,4.1
1218,796.0,4.3,4.4,4.6,4.9,4.3,3.8,4.0,4.8,4.9,4.4,5.5,3.6,4.7,4.4,4.3,3.5,3.9,5.3
1219,721.0,2.7,4.9,3.8,4.4,3.5,4.4,4.6,4.4,4.6,4.1,3.9,3.8,4.4,3.5,4.4,2.7,4.1,3.9
1220,745.0,4.7,4.4,3.8,3.5,3.9,4.0,4.4,3.8,4.5,3.7,4.4,4.5,5.2,3.3,4.2,5.5,2.9,3.8
1221,820.0,4.7,5.3,4.7,4.3,4.6,4.7,4.8,4.2,4.9,4.9,4.7,4.0,4.7,4.9,4.4,3.5,4.4,4.3
1222,801.0,5.2,5.1,5.0,3.6,3.3,4.3,3.8,2.8,4.6,4.6,4.3,4.8,5.4,4.7,5.9,3.6,5.3,3.8
1223,829.0,3.6,3.8,3.4,5.3,5.2,5.2,5.2,4.2,4.6,5.2,4.5,4.8,4.1,5.2,4.1,5.3,4.7,4.5
1224,790.0,3.6,5.2,5.5,3.7,5.5,3.7,4.8,4.1,3.6,5.4,4.0,3.8,3.9,4.9,4.6,4.1,4.6,4.0
1225,774.0,5.2,3.4,3.9,3.8,4.0,4.6,4.5,4.1,4.3,4.3,4.0,4.9,4.9,4.0,5.1,3.5,4.9,4.0
1226,873.0,4.7,5.9,5.2,4.2,4.1,3.7,4.7,5.1,5.7,4.1,4.5,4.5,5.0,5.2,5.0,5.5,5.0,5.2
1227,781.0,4.6,4.8,4.6,3.9,5.7,4.1,3.6,4.9,3.7,4.4,4.0,4.7,3.7,3.7,5.2,4.3,4.1,4.1
1228,811.0,4.0,4.7,4.4,5.0,5.2,5.1,4.6,4.9,4.4,4.6,4.8,4.2,4.4,4.3,3.1,4.3,3.9,5.2
1229,890.0,4.7,4.0,4.8,5.0,5.4,6.0,4.2,4.3,4.8,6.1,3.4,4.0,5.1,5.7,5.2,4.7,5.5,6.1
1230,710.0,3.9,4.7,3.1,4.1,4.0,4.6,2.9,3.7,5.0,4.0,3.4,3.5,4.2,3.4,4.2,4.6,3.8,3.9
1231,756.0,5.3,3.9,4.1,4.4,4.2,4.7,3.9,4.0,4.6,3.9,4.1,3.2,4.6,4.2,3.8,4.2,4.6,3.9
1232,834.0,4.1,5.2,5.6,4.8,5.2,5.0,4.0,4.8,3.9,4.9,4.4,3.3,5.0,4.6,4.3,4.6,5.0,4.7
1233,682.0,4.0,3.3,3.5,4.0,3.2,3.7,4.2,4.3,3.8,3.9,4.9,3.3,3.2,3.9,4.6,3.5,3.5,3.4
1234,778.0,4.5,4.5,4.1,4.0,4.3,5.0,4.1,4.3,4.6,4.6,4.2,4.2,3.7,4.9,4.5,4.7,4.2,3.4
1235,841.0,4.5,5.2,5.4,4.3,4.8,5.7,4.4,4.6,4.9,4.0,5.3,4.1,3.4,4.2,4.7,5.0,4.5,5.1
1236,746.0,3.8,4.3,4.9,3.8,4.6,5.0,3.6,4.6,2.4,4.1,3.3,4.9,4.4,3.4,4.9,3.9,3.7,5.0
1237,715.0,4.4,3.9,4.2,4.5,4.0,3.7,4.5,4.5,4.1,4.2,3.3,5.1,3.0,3.0,3.4,3.5,5.1,3.1
1238,772.0,5.5,3.8,3.1,4.2,4.2,4.1,4.0,4.4,4.8,5.0,4.5,4.9,4.3,3.8,4.3,4.7,4.0,3.6
1239,778.0,4.5,4.5,4.4,4.7,3.8,3.3,4.2,5.4,4.8,5.0,4.3,4.7,5.0,3.1,3.7,3.9,4.3,4.2
1240,788.0,4.1,4.6,4.2,4.6,4.2,4.8,4.6,4.4,4.2,4.8,4.7,3.3,4.0,3.3,4.3,5.0,5.1,4.6
1241,766.0,3.9,3.7,6.0,4.8,3.3,4.2,4.4,4.7,2.8,4.4,4.4,4.3,3.8,4.4,4.5,3.8,4.3,4.9
1242,751.0,5.0,3.7,3.5,4.4,3.7,4.4,4.4,4.1,4.4,4.2,5.0,4.1,4.4,4.8,4.4,3.9,3.6,3.1
